Image,Group,Condition,SubID,Threshold,SegAbbr,Grouping,Domain,SegVol,Mean,Median,StDev,Q1,Q3,Min,Max,ActVol,FAV,CoGx,CoGy,CoGz,sCoGx,sCoGy,sCoGz
Grp1_Con1_06.nii,Grp1,Con1,6,,COA,d_Amygdala_G,AMY,2861,6123.73,6389,1635.34,5408,7124,-559,10753,2861,1,63.2,89.86,13.69,63.2,89.86,13.69
Grp1_Con1_06.nii,Grp1,Con1,6,,AOB,a_Olfactory_F,OLF,622,7409.55,7429,635.79,6990.75,7812.75,4852,9354,622,1,60.32,38.82,51.24,60.32,38.82,51.24
Grp1_Con1_06.nii,Grp1,Con1,6,,SEZ,a_Olfactory_X,OLF,612,7043.22,7035,726.84,6568,7574,5087,9208,612,1,61.09,39.82,39.6,61.09,39.82,39.6
Grp1_Con1_06.nii,Grp1,Con1,6,,aot,o_optic_A,WM,841,5957.31,5888,1173.52,5214,6776,1500,9448,841,1,63.27,82.27,19.15,63.27,82.27,19.15
Grp1_Con1_06.nii,Grp1,Con1,6,,V3,V_ventricles_B,V,3218,7474.02,7581.5,872.01,7028.25,8027.5,2231,10179,3218,1,61.64,80.38,38.42,61.64,80.38,38.42
Grp1_Con1_06.nii,Grp1,Con1,6,,CA1-CA3,c_Hippocampus_C,HIP,12184,6719.07,6757.5,917.31,6246,7246,174,17032,12184,1,61.38,99.34,42.94,61.38,99.34,42.94
Grp1_Con1_06.nii,Grp1,Con1,6,,PA,d_Amygdala_F,AMY,506,6571.44,6581.5,637.68,6138,6986.5,4601,9642,506,1,62.59,94.97,19.25,62.59,94.97,19.25
Grp1_Con1_06.nii,Grp1,Con1,6,,TT,a_Olfactory_I,OLF,1004,7086,7102.5,650.19,6719.5,7485.5,2468,8822,1004,1,61.2,51.98,34.39,61.2,51.98,34.39
Grp1_Con1_06.nii,Grp1,Con1,6,,MOBipl,a_Olfactory_C,OLF,5023,7289.7,7459,1283.77,6828,8026.5,171,11211,5023,1,60.43,31.74,44.81,60.43,31.74,44.81
Grp1_Con1_06.nii,Grp1,Con1,6,,MOBopl,a_Olfactory_E,OLF,1336,6059.69,7030,2681.27,5246.5,7818,-1484,11132,1336,1,58.84,27.02,46.21,58.84,27.02,46.21
Grp1_Con1_06.nii,Grp1,Con1,6,,MOBgl,a_Olfactory_A,OLF,7528,6374.36,7209.5,2404.78,5954.5,7897,-1351,10817,7528,1,60.68,27.74,45.47,60.68,27.74,45.47
Grp1_Con1_06.nii,Grp1,Con1,6,,MOBgr,a_Olfactory_B,OLF,4604,7483.38,7536.5,803.92,6989,8023.25,1880,10142,4604,1,60.99,33.8,45.21,60.99,33.8,45.21
Grp1_Con1_06.nii,Grp1,Con1,6,,BST,e_Striatum/pallidum_K,STR/PAL,1732,7567.09,7589,626.4,7181.5,7993.5,4959,9417,1732,1,60.66,68.55,27.9,60.66,68.55,27.9
Grp1_Con1_06.nii,Grp1,Con1,6,,FS,e_Striatum/pallidum_C,STR/PAL,621,7317.83,7330,557.28,6950,7669,5334,9001,621,1,65.81,70.95,20.88,65.81,70.95,20.88
Grp1_Con1_06.nii,Grp1,Con1,6,,fi,ww_fiber_bundle_G,WM,2662,6590.43,6559,952.87,5918,7226.5,3062,10314,2662,1,62.43,80.72,45.06,62.43,80.72,45.06
Grp1_Con1_06.nii,Grp1,Con1,6,,vhc,ww_fiber_bundle_H,WM,95,6048.14,6060,727.24,5554,6553,4039,7926,95,1,61.84,76.74,49.8,61.84,76.74,49.8
Grp1_Con1_06.nii,Grp1,Con1,6,,st,ww_fiber_bundle_I,WM,467,6255.18,6367,1019.02,5494.5,6979.5,3448,9007,467,1,64.75,79.93,40.61,64.75,79.93,40.61
Grp1_Con1_06.nii,Grp1,Con1,6,,VPM,h_Thalamus_C,THA,919,6969.39,6984,548.39,6635,7358,4628,8495,919,1,60.96,86.57,39.31,60.96,86.57,39.31
Grp1_Con1_06.nii,Grp1,Con1,6,,RT,h_Thalamus_Q,THA,2486,6629.18,6660,685.76,6236.25,7075.75,3822,9607,2486,1,63.69,80.58,35.87,63.69,80.58,35.87
Grp1_Con1_06.nii,Grp1,Con1,6,,ZI,i_Hypothalamus_I,HYP,1804,6786.93,6825,617.92,6384,7216,4372,8410,1804,1,60.62,87.53,28.15,60.62,87.53,28.15
Grp1_Con1_06.nii,Grp1,Con1,6,,VPL,h_Thalamus_D,THA,1295,6731.29,6735,548.02,6391,7099.5,4346,8612,1295,1,63.15,83.97,36.06,63.15,83.97,36.06
Grp1_Con1_06.nii,Grp1,Con1,6,,MG,h_Thalamus_F,THA,1125,6786.04,6770,587.38,6396,7184,4354,8777,1125,1,61.85,99.3,39.54,61.85,99.3,39.54
Grp1_Con1_06.nii,Grp1,Con1,6,,LGd,h_Thalamus_G,THA,60,6484.65,6599,710.69,5970.5,7032.5,4630,8041,60,1,58.28,88.53,42.92,58.28,88.53,42.92
Grp1_Con1_06.nii,Grp1,Con1,6,,LP,h_Thalamus_H,THA,1338,7123.03,7161,615.75,6761,7532,3793,9156,1338,1,62.02,87.16,46.93,62.02,87.16,46.93
Grp1_Con1_06.nii,Grp1,Con1,6,,MOBmi,a_Olfactory_D,OLF,1090,7279.51,7575.5,1466.77,6889.25,8102.25,152,11131,1090,1,60.97,26.88,47.92,60.97,26.88,47.92
Grp1_Con1_06.nii,Grp1,Con1,6,,Gr,p_Pons_G,HB,271,7841.46,7813,657.35,7396.5,8290.5,5979,9526,271,1,59.13,36.82,49.08,59.13,36.82,49.08
Grp1_Con1_06.nii,Grp1,Con1,6,,MS,e_Striatum/pallidum_I,STR/PAL,222,7226.46,7278.5,445.31,6976,7527,5736,8174,222,1,61.15,61.59,30.54,61.15,61.59,30.54
Grp1_Con1_06.nii,Grp1,Con1,6,,LSc,e_Striatum/pallidum_E,STR/PAL,293,7386.67,7348,583.74,7009,7777,5570,8939,293,1,61.53,61.21,40.87,61.53,61.21,40.87
Grp1_Con1_06.nii,Grp1,Con1,6,,LSr,e_Striatum/pallidum_F,STR/PAL,1873,7286.19,7310,577.72,6910,7674,4341,9050,1873,1,61.06,60.49,33.58,61.06,60.49,33.58
Grp1_Con1_06.nii,Grp1,Con1,6,,PIR,b_CerebralCortex_I,CTX,10350,6301.53,6907,1988.51,5902.25,7546.75,-860,10058,10350,1,61.88,72.47,20.36,61.88,72.47,20.36
Grp1_Con1_06.nii,Grp1,Con1,6,,NDB,e_Striatum/pallidum_J,STR/PAL,636,6790.12,7005,1214.54,6619.75,7425.25,343,9012,636,1,60.89,58.53,21.16,60.89,58.53,21.16
Grp1_Con1_06.nii,Grp1,Con1,6,,EPd,a_Olfactory_J,OLF,915,6989.98,6968,573.84,6634,7377.5,4777,8911,915,1,58.32,52.65,32.04,58.32,52.65,32.04
Grp1_Con1_06.nii,Grp1,Con1,6,,MPO,i_Hypothalamus_B,HYP,1385,7517.73,7664,876.3,7165,8053,1679,10428,1385,1,61.13,69.31,18.37,61.13,69.31,18.37
Grp1_Con1_06.nii,Grp1,Con1,6,,RE,h_Thalamus_P,THA,470,7141.97,7133,690.53,6733,7523.25,5191,9598,470,1,61.05,83.18,26.23,61.05,83.18,26.23
Grp1_Con1_06.nii,Grp1,Con1,6,,PO,h_Thalamus_S,THA,1228,6859.99,6889,521.34,6536,7203,5047,8441,1228,1,61.76,90.05,38.63,61.76,90.05,38.63
Grp1_Con1_06.nii,Grp1,Con1,6,,em,ww_fiber_bundle_D,WM,215,6446.54,6449,673.95,5954,6950.5,4856,7997,215,1,66.05,93.13,41.42,66.05,93.13,41.42
Grp1_Con1_06.nii,Grp1,Con1,6,,opt,o_optic_B,WM,1550,6705.83,6763,763.82,6231.5,7228.75,2668,8904,1550,1,62.69,94.17,41.01,62.69,94.17,41.01
Grp1_Con1_06.nii,Grp1,Con1,6,,BLA,d_Amygdala_E,AMY,3279,6972.92,6978,610.72,6569,7386,4527,9347,3279,1,62.31,86.03,18.99,62.31,86.03,18.99
Grp1_Con1_06.nii,Grp1,Con1,6,,LA,d_Amygdala_D,AMY,1238,6718.04,6712,567.88,6298.75,7112.5,5076,8451,1238,1,60.66,89.62,27.32,60.66,89.62,27.32
Grp1_Con1_06.nii,Grp1,Con1,6,,MD,h_Thalamus_N,THA,751,7085.67,7091,515.46,6757,7402,5512,8679,751,1,61.12,87.05,36.64,61.12,87.05,36.64
Grp1_Con1_06.nii,Grp1,Con1,6,,IAM,h_Thalamus_K,THA,474,7068.04,7083,558.03,6701.5,7456.75,5325,8820,474,1,61.1,82.05,40.45,61.1,82.05,40.45
Grp1_Con1_06.nii,Grp1,Con1,6,,sm,ww_fiber_bundle_J,WM,304,6722.3,6724,849.16,6074.75,7428.75,4673,8436,304,1,61.84,79.01,43.42,61.84,79.01,43.42
Grp1_Con1_06.nii,Grp1,Con1,6,,VAL,h_Thalamus_A,THA,414,6916.48,6910.5,495.62,6623,7273.75,5306,8442,414,1,60.88,81.56,37.93,60.88,81.56,37.93
Grp1_Con1_06.nii,Grp1,Con1,6,,VM,h_Thalamus_B,THA,1034,6820.93,6823,586.97,6433,7233,5022,8549,1034,1,60.22,84.53,31.18,60.22,84.53,31.18
Grp1_Con1_06.nii,Grp1,Con1,6,,AV,h_Thalamus_J,THA,180,7236.59,7239,530.29,6860.25,7604.75,5811,8403,180,1,60.86,79.51,44.52,60.86,79.51,44.52
Grp1_Con1_06.nii,Grp1,Con1,6,,PVT,h_Thalamus_M,THA,1312,7483.41,7473,588.59,7089.5,7862.5,5576,9281,1312,1,61.59,81.59,36.98,61.59,81.59,36.98
Grp1_Con1_06.nii,Grp1,Con1,6,,PT,h_Thalamus_O,THA,293,7566.92,7534,654.5,7126,7963,5931,9827,293,1,61.14,81.61,33.88,61.14,81.61,33.88
Grp1_Con1_06.nii,Grp1,Con1,6,,SPA,h_Thalamus_E,THA,224,7254.77,7263,627.49,6913.5,7608.25,4642,8931,224,1,61.55,90.46,31.51,61.55,90.46,31.51
Grp1_Con1_06.nii,Grp1,Con1,6,,IMD,h_Thalamus_L,THA,83,7300.48,7325,558.01,6917,7688.5,6008,8943,83,1,60.86,85.96,34.23,60.86,85.96,34.23
Grp1_Con1_06.nii,Grp1,Con1,6,,CM,h_Thalamus_R,THA,164,7195.74,7148,554.17,6819.25,7552.75,5954,8660,164,1,61.45,80.51,30.54,61.45,80.51,30.54
Grp1_Con1_06.nii,Grp1,Con1,6,,MH,h_Thalamus_U,THA,204,7145.07,7151.5,572.44,6807.75,7494.25,4134,8430,204,1,61.25,87.96,45.93,61.25,87.96,45.93
Grp1_Con1_06.nii,Grp1,Con1,6,,PF,h_Thalamus_T,THA,573,7064.03,7117,498.49,6755,7381,5480,8693,573,1,60.89,91.72,40.25,60.89,91.72,40.25
Grp1_Con1_06.nii,Grp1,Con1,6,,CEA,d_Amygdala_C,AMY,1604,7193,7227,749.51,6743,7705,3596,9234,1604,1,60.2,81.12,23.99,60.2,81.12,23.99
Grp1_Con1_06.nii,Grp1,Con1,6,,AAA,d_Amygdala_A,AMY,674,7108.59,7156.5,663.96,6745.25,7523,4156,9183,674,1,58.11,73.19,15.57,58.11,73.19,15.57
Grp1_Con1_06.nii,Grp1,Con1,6,,MEA,d_Amygdala_B,AMY,1204,7278.27,7319.5,723.96,6898.25,7739,3078,9443,1204,1,63.08,83.64,18,63.08,83.64,18
Grp1_Con1_06.nii,Grp1,Con1,6,,PAG,j_Midbrain_J,MB,4068,7185.78,7211,671.14,6752.5,7626,4519,10000,4068,1,62.9,108.6,45.75,62.9,108.6,45.75
Grp1_Con1_06.nii,Grp1,Con1,6,,DR,j_Midbrain_I,MB,189,7473.14,7463,577.97,7060,7818,5907,8979,189,1,63.2,114.72,39.84,63.2,114.72,39.84
Grp1_Con1_06.nii,Grp1,Con1,6,,CLI,j_Midbrain_G,MB,183,6485.17,6404,875.4,6030.5,6871,3515,9458,183,1,62.4,104.83,33.57,62.4,104.83,33.57
Grp1_Con1_06.nii,Grp1,Con1,6,,MBO,i_Hypothalamus_P,HYP,1280,7319.42,7189.5,1358.04,6668.75,7753.75,3391,22140,1280,1,61.54,94.11,18.77,61.54,94.11,18.77
Grp1_Con1_06.nii,Grp1,Con1,6,,PCG,p_Pons_C,HB,763,7387.6,7413,655.28,6967,7841,5159,9233,763,1,63.6,122.23,33.58,63.6,122.23,33.58
Grp1_Con1_06.nii,Grp1,Con1,6,,SNr,j_Midbrain_E,MB,1166,6753.54,6748,618.48,6341.25,7182.75,4491,9203,1166,1,60.77,100.27,27.47,60.77,100.27,27.47
Grp1_Con1_06.nii,Grp1,Con1,6,,LC,p_Pons_F,HB,87,7098.91,7289,769.56,6787.5,7591,4659,8360,87,1,63.98,123.25,36.02,63.98,123.25,36.02
Grp1_Con1_06.nii,Grp1,Con1,6,,PB,p_Pons_E,HB,1048,7066.7,7049,879.46,6472.75,7640,4280,10861,1048,1,63.14,119.25,35.81,63.14,119.25,35.81
Grp1_Con1_06.nii,Grp1,Con1,6,,DP,b_CerebralCortex_E,CTX,399,7393.16,7439,616.49,6983,7774,3744,9242,399,1,60.97,52.12,39.25,60.97,52.12,39.25
Grp1_Con1_06.nii,Grp1,Con1,6,,ILA,b_CerebralCortex_D,CTX,1263,7420.84,7450,524.34,7070.5,7782,5433,9021,1263,1,61.36,51.85,45.65,61.36,51.85,45.65
Grp1_Con1_06.nii,Grp1,Con1,6,,PL,b_CerebralCortex_C,CTX,1740,7352.04,7375,618.73,7009.75,7748.25,2770,9273,1740,1,61.48,50.06,53.96,61.48,50.06,53.96
Grp1_Con1_06.nii,Grp1,Con1,6,,ORB,b_CerebralCortex_B,CTX,2118,7283.19,7297,535.32,6935.5,7635.75,5268,9494,2118,1,61.02,48.14,46.04,61.02,48.14,46.04
Grp1_Con1_06.nii,Grp1,Con1,6,,MO,b_CerebralCortex_G,CTX,16882,6549.38,6800.5,1401.02,6196.5,7331,-1460,12168,16882,1,62.84,59.91,59.26,62.84,59.91,59.26
Grp1_Con1_06.nii,Grp1,Con1,6,,ACA,b_CerebralCortex_F,CTX,5145,6777.58,6851,846.56,6346,7313,1296,8954,5145,1,61.9,64.53,58.59,61.9,64.53,58.59
Grp1_Con1_06.nii,Grp1,Con1,6,,SS,b_CerebralCortex_H,CTX,31033,6550.42,6865,1462.32,6305,7343,-1002,10047,31033,1,61.37,73.5,53.66,61.37,73.5,53.66
Grp1_Con1_06.nii,Grp1,Con1,6,,RSP,b_CerebralCortex_J,CTX,5887,6016.97,6275,1260.88,5531,6849.5,-83,8988,5887,1,62.78,96.86,65.72,62.78,96.86,65.72
Grp1_Con1_06.nii,Grp1,Con1,6,,PTL,b_CerebralCortex_K,CTX,2897,6628.68,6886,1232.88,6199,7400,-507,9261,2897,1,65.37,93.66,65.82,65.37,93.66,65.82
Grp1_Con1_06.nii,Grp1,Con1,6,,PVH,i_Hypothalamus_D,HYP,213,7734.25,7749,564.13,7371,8173,6011,9160,213,1,61.4,75.81,23.64,61.4,75.81,23.64
Grp1_Con1_06.nii,Grp1,Con1,6,,LHA,i_Hypothalamus_H,HYP,2596,7093.25,7101,621.55,6687,7498.5,3454,9787,2596,1,61.71,82.74,20.45,61.71,82.74,20.45
Grp1_Con1_06.nii,Grp1,Con1,6,,AHN,i_Hypothalamus_F,HYP,490,7415.89,7418,478.32,7099.75,7710.5,5489,8823,490,1,60.9,77.14,18.48,60.9,77.14,18.48
Grp1_Con1_06.nii,Grp1,Con1,6,,VMH,i_Hypothalamus_K,HYP,410,7253.08,7257,495.02,6953,7595.75,5470,8633,410,1,61,82.08,15.24,61,82.08,15.24
Grp1_Con1_06.nii,Grp1,Con1,6,,DMH,i_Hypothalamus_L,HYP,430,7331.27,7329.5,494.58,6993.75,7656.5,5738,8766,430,1,61.43,84.1,18.82,61.43,84.1,18.82
Grp1_Con1_06.nii,Grp1,Con1,6,,PH,i_Hypothalamus_N,HYP,660,7277.67,7310,595.43,6871,7704,5257,9620,660,1,61.77,90.07,23.64,61.77,90.07,23.64
Grp1_Con1_06.nii,Grp1,Con1,6,,STN,i_Hypothalamus_O,HYP,283,7062.64,7078,626.62,6682.5,7416.5,5191,8825,283,1,62.75,90.56,24.92,62.75,90.56,24.92
Grp1_Con1_06.nii,Grp1,Con1,6,,AVPV,i_Hypothalamus_C,HYP,80,7929.74,8014,694.14,7653.75,8404.75,5365,9202,80,1,60.74,68.08,15.9,60.74,68.08,15.9
Grp1_Con1_06.nii,Grp1,Con1,6,,PVp,i_Hypothalamus_M,HYP,319,7203.39,7484,1364.33,6818,8013,1531,10897,319,1,61.52,89.35,12.33,61.52,89.35,12.33
Grp1_Con1_06.nii,Grp1,Con1,6,,SBPV,i_Hypothalamus_G,HYP,147,7638.76,7699,494.29,7282.5,7970,6247,8906,147,1,61.33,76.43,17.78,61.33,76.43,17.78
Grp1_Con1_06.nii,Grp1,Con1,6,,SCH,i_Hypothalamus_E,HYP,116,7653.54,7968,1647.47,6846.25,8781,2597,10192,116,1,61.58,73.54,13.37,61.58,73.54,13.37
Grp1_Con1_06.nii,Grp1,Con1,6,,ARH,i_Hypothalamus_J,HYP,166,6843.82,6971,861.3,6498.75,7373.75,3977,8689,166,1,61.32,83.25,11.77,61.32,83.25,11.77
Grp1_Con1_07.nii,Grp1,Con1,7,,WB,wholebrain,WB,40397,6143.83,6517,2175.84,5377,7232,-1348,36180,40397,1,61.83,100.92,28.14,61.83,100.92,28.14
Grp1_Con1_07.nii,Grp1,Con1,7,,CB,x_Cerebellum_A,CB,60195,6275.64,6831,2111.12,5801,7539,-2553,20487,60195,1,64.03,133.23,41.67,64.03,133.23,41.67
Grp1_Con1_07.nii,Grp1,Con1,7,,MB,j_Midbrain_A,MB,18892,6951.16,6948,806.4,6506,7393,599,13553,18892,1,63.18,111.03,47.07,63.18,111.03,47.07
Grp1_Con1_07.nii,Grp1,Con1,7,,MY,p_Pons_H,HB,28427,6315.63,6708,1890.92,5992,7278,-817,29597,28427,1,64.03,136.36,18.93,64.03,136.36,18.93
Grp1_Con1_07.nii,Grp1,Con1,7,,P,p_Pons_A,HB,5675,6589.55,6912,1615.32,6164.5,7513,-745,16331,5675,1,64.09,117.15,19.28,64.09,117.15,19.28
Grp1_Con1_07.nii,Grp1,Con1,7,,HY,i_Hypothalamus_A,HYP,1294,6164.78,6527.5,1530.99,5583.25,7150.75,429,9763,1294,1,61.78,81.03,14.44,61.78,81.03,14.44
Grp1_Con1_07.nii,Grp1,Con1,7,,int,ww_fiber_bundle_F,WM,2819,6268.28,6299,765.05,5754,6791.5,3508,9822,2819,1,61.7,80.68,34.93,61.7,80.68,34.93
Grp1_Con1_07.nii,Grp1,Con1,7,,VL,V_ventricles_A,V,7825,7073.53,7116,913.43,6451,7730,0,9992,7825,1,63.49,79.86,43.12,63.49,79.86,43.12
Grp1_Con1_07.nii,Grp1,Con1,7,,HPF,c_Hippocampus_A,HIP,9628,6912.31,6900,888.14,6394.75,7392.25,-597,15332,9628,1,61.58,100.36,43.94,61.58,100.36,43.94
Grp1_Con1_07.nii,Grp1,Con1,7,,CTX,b_CerebralCortex_A,CTX,48603,6150.61,6631,1815.3,5946,7158,-1164,13728,48603,1,62.84,92.17,42.8,62.84,92.17,42.8
Grp1_Con1_07.nii,Grp1,Con1,7,,cc,ww_fiber_bundle_E,WM,11761,6279.61,6281,784.56,5735,6834,1594,9411,11761,1,61.42,83.86,52.05,61.42,83.86,52.05
Grp1_Con1_07.nii,Grp1,Con1,7,,aco,ww_fiber_bundle_C,WM,1364,6389.4,6381,812.89,5823,6953.75,4089,8701,1364,1,60.67,64.24,29.04,60.67,64.24,29.04
Grp1_Con1_07.nii,Grp1,Con1,7,,OT,e_Striatum/pallidum_D,STR/PAL,2628,5746.14,6200,1778.67,5167.5,6879.25,-1425,9700,2628,1,62.5,56.81,14.9,62.5,56.81,14.9
Grp1_Con1_07.nii,Grp1,Con1,7,,IPN,j_Midbrain_F,MB,370,8424.81,8019.5,2348.34,7418,8971,5035,28126,370,1,61.94,102.38,25.44,61.94,102.38,25.44
Grp1_Con1_07.nii,Grp1,Con1,7,,PG,p_Pons_B,HB,904,6998.58,6957,1894.02,6018.5,7840.5,1061,22749,904,1,61.88,106.06,15.56,61.88,106.06,15.56
Grp1_Con1_07.nii,Grp1,Con1,7,,CS,j_Midbrain_H,MB,662,7219.67,7202,697.2,6761.5,7661,4567,9290,662,1,62.77,112.11,29.06,62.77,112.11,29.06
Grp1_Con1_07.nii,Grp1,Con1,7,,PRN,p_Pons_D,HB,5748,7054.05,7064.5,700.67,6613,7510,3970,9653,5748,1,63.35,116.64,24.93,63.35,116.64,24.93
Grp1_Con1_07.nii,Grp1,Con1,7,,RN,j_Midbrain_C,MB,314,7036.57,7047.5,552.67,6685.5,7375,4959,8726,314,1,62.56,102.88,33.97,62.56,102.88,33.97
Grp1_Con1_07.nii,Grp1,Con1,7,,VTA,j_Midbrain_B,MB,771,7162.63,7142,784.39,6635,7627,4814,10831,771,1,62.64,98.68,27.61,62.64,98.68,27.61
Grp1_Con1_07.nii,Grp1,Con1,7,,SNc,j_Midbrain_D,MB,674,6818.48,6812.5,621.94,6427,7194,4875,9200,674,1,62.49,100.79,29.92,62.49,100.79,29.92
Grp1_Con1_07.nii,Grp1,Con1,7,,SI,e_Striatum/pallidum_H,STR/PAL,3013,7089.6,7134,733.48,6676,7554,1130,9674,3013,1,61.47,68.93,17.84,61.47,68.93,17.84
Grp1_Con1_07.nii,Grp1,Con1,7,,ACB,e_Striatum/pallidum_B,STR/PAL,5021,7173.23,7176,587.94,6804,7549,2760,9238,5021,1,59.53,59.81,21.47,59.53,59.81,21.47
Grp1_Con1_07.nii,Grp1,Con1,7,,CP,e_Striatum/pallidum_A,STR/PAL,22254,6849.63,6866,592.59,6483,7237,3923,9374,22254,1,60.84,69.98,37.28,60.84,69.98,37.28
Grp1_Con1_07.nii,Grp1,Con1,7,,DEC,x_Cerebellum_B,CB,1141,6216.08,6722,1902.01,5591,7509,-297,9573,1141,1,64.24,137.34,55.96,64.24,137.34,55.96
Grp1_Con1_07.nii,Grp1,Con1,7,,FOTU,x_Cerebellum_C,CB,284,6793.74,6947.5,1015.82,6245,7471.5,1225,9287,284,1,63.88,139.79,56.57,63.88,139.79,56.57
Grp1_Con1_07.nii,Grp1,Con1,7,,PYR,x_Cerebellum_D,CB,708,7107.54,7148,622.03,6730.25,7533,4710,8701,708,1,63.99,143.98,40.91,63.99,143.98,40.91
Grp1_Con1_07.nii,Grp1,Con1,7,,UVU,x_Cerebellum_F,CB,1999,6893.87,6896,748.32,6392,7382,4514,11053,1999,1,64.44,142.95,35.67,64.44,142.95,35.67
Grp1_Con1_07.nii,Grp1,Con1,7,,NOD,x_Cerebellum_E,CB,572,7274.1,7277.5,672.78,6836.75,7705.25,4586,9006,572,1,63.87,135.14,36.01,63.87,135.14,36.01
Grp1_Con1_07.nii,Grp1,Con1,7,,SIM,x_Cerebellum_G,CB,292,4585.28,5582.5,2406.25,2251.5,6629,-92,8488,292,1,63.36,133.97,60.26,63.36,133.97,60.26
Grp1_Con1_07.nii,Grp1,Con1,7,,onl,ww_fiber_bundle_A,WM,826,6288.55,7234.5,2438.67,5320.25,7891,-1569,11256,826,1,59.86,30.72,32.68,59.86,30.72,32.68
Grp1_Con1_07.nii,Grp1,Con1,7,,AON,a_Olfactory_H,OLF,3120,7149.96,7166,632.72,6763.75,7565,2323,9703,3120,1,60.24,46.86,31.42,60.24,46.86,31.42
Grp1_Con1_07.nii,Grp1,Con1,7,,GPe,e_Striatum/pallidum_G,STR/PAL,1724,6563.56,6581,642.39,6169.5,6984.25,4098,8636,1724,1,60.81,74.48,29.9,60.81,74.48,29.9
Grp1_Con1_07.nii,Grp1,Con1,7,,DG,c_Hippocampus_B,HIP,2398,7471.8,7398,1046.24,6816,8173,2746,12149,2398,1,62.86,99.3,43.01,62.86,99.3,43.01
Grp1_Con1_07.nii,Grp1,Con1,7,,COA,d_Amygdala_G,AMY,2861,5974.01,6082,1549.51,5191,6934,-440,9990,2861,1,63.2,89.86,13.69,63.2,89.86,13.69
Grp1_Con1_07.nii,Grp1,Con1,7,,AOB,a_Olfactory_F,OLF,622,6927.86,6925.5,783.14,6436.25,7443,4158,8860,622,1,60.32,38.82,51.24,60.32,38.82,51.24
Grp1_Con1_07.nii,Grp1,Con1,7,,SEZ,a_Olfactory_X,OLF,612,7101.08,7120.5,617.23,6691.75,7538.5,4658,8696,612,1,61.09,39.82,39.6,61.09,39.82,39.6
Grp1_Con1_07.nii,Grp1,Con1,7,,aot,o_optic_A,WM,841,5803.93,5740,1114.9,5127,6566,-103,8540,841,1,63.27,82.27,19.15,63.27,82.27,19.15
Grp1_Con1_07.nii,Grp1,Con1,7,,V3,V_ventricles_B,V,3218,7354.06,7402.5,903.68,6845.25,7964.75,1678,9626,3218,1,61.64,80.38,38.42,61.64,80.38,38.42
Grp1_Con1_07.nii,Grp1,Con1,7,,CA1-CA3,c_Hippocampus_C,HIP,12184,6731.69,6765,922.88,6239,7251,-166,17789,12184,1,61.38,99.34,42.94,61.38,99.34,42.94
Grp1_Con1_07.nii,Grp1,Con1,7,,PA,d_Amygdala_F,AMY,506,6471.81,6423.5,634.51,6053.75,6895,4760,8259,506,1,62.59,94.97,19.25,62.59,94.97,19.25
Grp1_Con1_07.nii,Grp1,Con1,7,,TT,a_Olfactory_I,OLF,1004,7018.13,7076,688.42,6671.75,7450.25,2289,9073,1004,1,61.2,51.98,34.39,61.2,51.98,34.39
Grp1_Con1_07.nii,Grp1,Con1,7,,MOBipl,a_Olfactory_C,OLF,5023,7280.6,7462,1250.84,6978.5,7914,60,13244,5023,1,60.43,31.74,44.81,60.43,31.74,44.81
Grp1_Con1_07.nii,Grp1,Con1,7,,MOBopl,a_Olfactory_E,OLF,1336,6072.81,7232,2791.37,4811.75,7964,-1207,11282,1336,1,58.84,27.02,46.21,58.84,27.02,46.21
Grp1_Con1_07.nii,Grp1,Con1,7,,MOBgl,a_Olfactory_A,OLF,7528,6423.74,7263,2335.63,5844.75,7898,-954,13934,7528,1,60.68,27.74,45.47,60.68,27.74,45.47
Grp1_Con1_07.nii,Grp1,Con1,7,,MOBgr,a_Olfactory_B,OLF,4604,7316.14,7330,714.09,6894,7775.25,1847,9994,4604,1,60.99,33.8,45.21,60.99,33.8,45.21
Grp1_Con1_07.nii,Grp1,Con1,7,,BST,e_Striatum/pallidum_K,STR/PAL,1732,7527.77,7572,646.31,7103.25,7963.25,5007,9629,1732,1,60.66,68.55,27.9,60.66,68.55,27.9
Grp1_Con1_07.nii,Grp1,Con1,7,,FS,e_Striatum/pallidum_C,STR/PAL,621,7065.84,7078,543.94,6721,7456,5118,8921,621,1,65.81,70.95,20.88,65.81,70.95,20.88
Grp1_Con1_07.nii,Grp1,Con1,7,,fi,ww_fiber_bundle_G,WM,2662,6691.88,6662,984.41,5985.25,7352.25,3020,10024,2662,1,62.43,80.72,45.06,62.43,80.72,45.06
Grp1_Con1_07.nii,Grp1,Con1,7,,vhc,ww_fiber_bundle_H,WM,95,6053.52,6035,751.71,5490,6488,4232,7644,95,1,61.84,76.74,49.8,61.84,76.74,49.8
Grp1_Con1_07.nii,Grp1,Con1,7,,st,ww_fiber_bundle_I,WM,467,6274.78,6276,1008.35,5517.5,6943,3912,8849,467,1,64.75,79.93,40.61,64.75,79.93,40.61
Grp1_Con1_07.nii,Grp1,Con1,7,,VPM,h_Thalamus_C,THA,919,6950.76,6984,583.68,6602.5,7376,4761,8880,919,1,60.96,86.57,39.31,60.96,86.57,39.31
Grp1_Con1_07.nii,Grp1,Con1,7,,RT,h_Thalamus_Q,THA,2486,6630.78,6690.5,745.94,6177.25,7124.75,3850,8985,2486,1,63.69,80.58,35.87,63.69,80.58,35.87
